distance_km,operateur_enc,type_service_enc,type_ligne_enc,pays_enc,co2_emission_kg,heure_sin,heure_cos
217.8714337227955,0,0,1,1,3.050200072119137,1.0,6.123233995736766e-17
472.99295778413745,0,1,1,1,6.621901408977924,0.8660254037844386,0.5000000000000001
364.0379190785942,0,0,1,1,5.096530867100318,-0.2588190451025208,-0.9659258262890683
498.8025790322493,0,0,1,1,6.98323610645149,-0.2588190451025208,-0.9659258262890683
125.1981603033176,0,0,1,1,1.7527742442464465,0.258819045102521,-0.9659258262890682
394.7286906489506,0,0,1,1,5.5262016690853075,0.9659258262890683,-0.25881904510252063
426.0379957205557,0,0,1,1,5.96453194008778,0.9659258262890683,-0.25881904510252063
498.8025790322493,0,0,1,1,6.98323610645149,1.2246467991473532e-16,-1.0
394.7286906489506,0,0,1,1,5.5262016690853075,0.49999999999999994,-0.8660254037844387
741.9476832507286,0,0,1,1,10.3872675655102,0.7071067811865476,-0.7071067811865475
425.8357320275878,0,0,1,1,5.961700248386229,0.9659258262890683,0.25881904510252074
498.8025790322493,0,0,1,1,6.98323610645149,-0.9659258262890683,-0.25881904510252063
426.0379957205557,0,0,1,1,5.96453194008778,-0.8660254037844386,0.5000000000000001
425.8357320275878,0,0,1,1,5.961700248386229,-0.9659258262890684,0.2588190451025203
424.1277841506693,0,0,1,1,5.93778897810937,-0.9659258262890684,0.2588190451025203
295.7736619362274,0,0,1,1,4.140831267107184,0.9659258262890683,0.25881904510252074
386.41433211452505,0,0,1,1,5.40980064960335,0.8660254037844387,-0.4999999999999998
151.71752871747265,0,0,1,1,2.124045402044617,0.8660254037844387,-0.4999999999999998
357.3803705623206,0,0,1,1,5.0033251878724885,-0.9659258262890683,-0.25881904510252063
125.1981603033176,0,0,1,1,1.7527742442464465,0.49999999999999994,-0.8660254037844387
578.3517697686542,0,0,1,1,8.096924776761158,1.0,6.123233995736766e-17
178.24759350159556,0,0,1,1,2.495466309022338,-0.8660254037844385,-0.5000000000000004
